"Plate","Ct","dilution","Adj_Vol","Sample"
12,36.9407234191895,NA,NA,"St6"
12,36.3359565734863,NA,NA,"St6"
14,24.2118396759033,NA,NA,"St1"
14,24.2897300720215,NA,NA,"St1"
14,24.2312431335449,NA,NA,"St1"
14,27.4715843200684,NA,NA,"St2"
14,27.2995433807373,NA,NA,"St2"
14,27.3249244689941,NA,NA,"St2"
14,30.6189575195312,NA,NA,"St3"
14,30.536003112793,NA,NA,"St3"
14,30.4873065948486,NA,NA,"St3"
14,33.5711936950684,NA,NA,"St4"
14,32.9830093383789,NA,NA,"St4"
14,32.027702331543,NA,NA,"St4"
14,36.3246459960938,NA,NA,"St5"
14,36.6278915405273,NA,NA,"St5"
14,36.8734855651855,NA,NA,"St5"
14,40.5577545166016,NA,NA,"St6"
14,38.8147468566895,NA,NA,"St6"
14,NA,NA,NA,"St6"
14,39.498161315918,NA,NA,"St6"
14,38.9069900512695,NA,NA,"St6"
14,40.9595336914062,NA,NA,"St6"
15,23.5310611724854,NA,NA,"St1"
15,23.520902633667,NA,NA,"St1"
15,23.5999908447266,NA,NA,"St1"
15,26.6815567016602,NA,NA,"St2"
15,26.6712112426758,NA,NA,"St2"
15,26.6319713592529,NA,NA,"St2"
15,30.0939426422119,NA,NA,"St3"
15,30.0006237030029,NA,NA,"St3"
15,29.9448642730713,NA,NA,"St3"
15,33.554573059082,NA,NA,"St4"
15,33.7956352233887,NA,NA,"St4"
15,33.5579109191895,NA,NA,"St4"
15,37.3400726318359,NA,NA,"St5"
15,38.9820671081543,NA,NA,"St5"
15,37.8488159179688,NA,NA,"St5"
15,36.9847106933594,NA,NA,"St6"
15,39.3890228271484,NA,NA,"St6"
15,38.0069580078125,NA,NA,"St6"
15,37.6255683898926,NA,NA,"St6"
15,38.7844848632812,NA,NA,"St6"
15,NA,NA,NA,"St6"
16,24.3037967681885,NA,NA,"St1"
16,24.3322811126709,NA,NA,"St1"
16,24.2926445007324,NA,NA,"St1"
16,26.9769859313965,NA,NA,"St2"
16,26.9617443084717,NA,NA,"St2"
16,26.9965209960938,NA,NA,"St2"
16,30.7901935577393,NA,NA,"St3"
16,30.7556438446045,NA,NA,"St3"
16,30.9538097381592,NA,NA,"St3"
16,34.0329475402832,NA,NA,"St4"
16,34.4317855834961,NA,NA,"St4"
16,33.6511459350586,NA,NA,"St4"
16,36.8455619812012,NA,NA,"St5"
16,36.7974014282227,NA,NA,"St5"
16,37.3163642883301,NA,NA,"St5"
16,37.5050506591797,NA,NA,"St6"
16,36.9683074951172,NA,NA,"St6"
16,38.0282707214355,NA,NA,"St6"
16,38.543384552002,NA,NA,"St6"
16,39.5632553100586,NA,NA,"St6"
16,39.0386047363281,NA,NA,"St6"
17,24.9895763397217,NA,NA,"St1"
17,25.0050487518311,NA,NA,"St1"
17,25.1134834289551,NA,NA,"St1"
17,28.2086563110352,NA,NA,"St2"
17,28.1414184570312,NA,NA,"St2"
17,28.4462547302246,NA,NA,"St2"
17,31.9369506835938,NA,NA,"St3"
17,31.9399948120117,NA,NA,"St3"
17,32.0944023132324,NA,NA,"St3"
17,35.5278816223145,NA,NA,"St4"
17,36.5114250183105,NA,NA,"St4"
17,35.7453994750977,NA,NA,"St4"
17,39.1480712890625,NA,NA,"St5"
17,NA,NA,NA,"St5"
17,38.4667358398438,NA,NA,"St5"
17,39.7803344726562,NA,NA,"St6"
17,38.6208915710449,NA,NA,"St6"
17,38.5358390808105,NA,NA,"St6"
17,39.226749420166,NA,NA,"St6"
17,38.9528579711914,NA,NA,"St6"
17,38.538646697998,NA,NA,"St6"
20,22.1332168579102,NA,NA,"St1"
20,21.9921932220459,NA,NA,"St1"
20,22.0675811767578,NA,NA,"St1"
20,25.3462505340576,NA,NA,"St2"
20,25.4883766174316,NA,NA,"St2"
20,25.4985294342041,NA,NA,"St2"
20,28.8176193237305,NA,NA,"St3"
20,28.7846279144287,NA,NA,"St3"
20,28.8708782196045,NA,NA,"St3"
20,31.7795886993408,NA,NA,"St4"
20,31.9323234558105,NA,NA,"St4"
20,32.070915222168,NA,NA,"St4"
20,34.9865264892578,NA,NA,"St5"
20,35.0622406005859,NA,NA,"St5"
20,35.2837409973145,NA,NA,"St5"
20,38.9292869567871,NA,NA,"St6"
20,38.0890312194824,NA,NA,"St6"
20,36.3886909484863,NA,NA,"St6"
20,36.754150390625,NA,NA,"St7"
20,38.9434852600098,NA,NA,"St7"
20,37.2340087890625,NA,NA,"St7"
20,40.9836235046387,NA,NA,"St8"
20,38.8156242370605,NA,NA,"St8"
20,39.0906257629395,NA,NA,"St8"
23,20.3454170227051,NA,NA,"St1"
23,20.2859573364258,NA,NA,"St1"
23,20.2976551055908,NA,NA,"St1"
23,23.8480567932129,NA,NA,"St2"
23,23.8314819335938,NA,NA,"St2"
23,24.3027801513672,NA,NA,"St2"
23,27.2582416534424,NA,NA,"St3"
23,27.2428607940674,NA,NA,"St3"
23,27.2015933990479,NA,NA,"St3"
23,30.5592002868652,NA,NA,"St4"
23,30.7043170928955,NA,NA,"St4"
23,30.8261184692383,NA,NA,"St4"
23,34.3058128356934,NA,NA,"St5"
23,34.330638885498,NA,NA,"St5"
23,33.8805541992188,NA,NA,"St5"
23,35.6865615844727,NA,NA,"St6"
23,34.9607887268066,NA,NA,"St6"
23,36.2990570068359,NA,NA,"St6"
23,35.8373603820801,NA,NA,"St7"
23,35.4669990539551,NA,NA,"St7"
23,36.2630920410156,NA,NA,"St7"
23,36.9575691223145,NA,NA,"St8"
23,36.8479270935059,NA,NA,"St8"
23,37.6690063476562,NA,NA,"St8"
21,21.9023151397705,NA,NA,"St1"
21,21.8913898468018,NA,NA,"St1"
21,22.2430076599121,NA,NA,"St1"
21,25.9461269378662,NA,NA,"St2"
21,25.7489757537842,NA,NA,"St2"
21,25.6769695281982,NA,NA,"St2"
21,28.9809036254883,NA,NA,"St3"
21,28.9192924499512,NA,NA,"St3"
21,28.9428329467773,NA,NA,"St3"
21,32.5488204956055,NA,NA,"St4"
21,32.4213600158691,NA,NA,"St4"
21,32.0405464172363,NA,NA,"St4"
21,36.0631065368652,NA,NA,"St5"
21,35.189510345459,NA,NA,"St5"
21,34.9073486328125,NA,NA,"St5"
21,35.7431526184082,NA,NA,"St6"
21,36.9608688354492,NA,NA,"St6"
21,36.4316787719727,NA,NA,"St6"
21,36.737979888916,NA,NA,"St7"
21,36.4415740966797,NA,NA,"St7"
21,37.6523971557617,NA,NA,"St7"
21,38.0512466430664,NA,NA,"St8"
21,39.5136489868164,NA,NA,"St8"
21,37.9452590942383,NA,NA,"St8"
22,22.3597030639648,NA,NA,"St1"
22,22.3027305603027,NA,NA,"St1"
22,22.2679672241211,NA,NA,"St1"
22,25.5050983428955,NA,NA,"St2"
22,25.4876880645752,NA,NA,"St2"
22,25.5039978027344,NA,NA,"St2"
22,28.5381679534912,NA,NA,"St3"
22,28.7612800598145,NA,NA,"St3"
22,28.8053894042969,NA,NA,"St3"
22,32.0066375732422,NA,NA,"St4"
22,31.6059722900391,NA,NA,"St4"
22,31.562126159668,NA,NA,"St4"
22,34.5875244140625,NA,NA,"St5"
22,34.2318115234375,NA,NA,"St5"
22,34.6268882751465,NA,NA,"St5"
22,35.3668785095215,NA,NA,"St6"
22,35.2860298156738,NA,NA,"St6"
22,36.5274391174316,NA,NA,"St6"
22,35.9782524108887,NA,NA,"St7"
22,35.6706771850586,NA,NA,"St7"
22,36.632869720459,NA,NA,"St7"
22,38.1911582946777,NA,NA,"St8"
22,40.9641227722168,NA,NA,"St8"
22,38.2224311828613,NA,NA,"St8"
24,21.7519149780273,NA,NA,"St1"
24,21.7265968322754,NA,NA,"St1"
24,21.6394653320312,NA,NA,"St1"
24,25.2242565155029,NA,NA,"St2"
24,25.2806072235107,NA,NA,"St2"
24,25.300178527832,NA,NA,"St2"
24,28.7777481079102,NA,NA,"St3"
24,28.7284450531006,NA,NA,"St3"
24,28.8731384277344,NA,NA,"St3"
24,31.8769931793213,NA,NA,"St4"
24,31.8156452178955,NA,NA,"St4"
24,31.8330554962158,NA,NA,"St4"
24,34.8927421569824,NA,NA,"St5"
24,35.9426231384277,NA,NA,"St5"
24,34.9379386901855,NA,NA,"St5"
24,37.3849983215332,NA,NA,"St6"
24,35.8457870483398,NA,NA,"St6"
24,35.9031524658203,NA,NA,"St6"
24,36.7725868225098,NA,NA,"St7"
24,37.1023559570312,NA,NA,"St7"
24,37.0309753417969,NA,NA,"St7"
24,38.9706840515137,NA,NA,"St8"
24,41.969165802002,NA,NA,"St8"
24,37.8086738586426,NA,NA,"St8"
18,22.7749462127686,NA,NA,"St1"
18,22.5942802429199,NA,NA,"St1"
18,22.6745643615723,NA,NA,"St1"
18,26.2548046112061,NA,NA,"St2"
18,26.0146980285645,NA,NA,"St2"
18,26.0431747436523,NA,NA,"St2"
18,29.6182289123535,NA,NA,"St3"
18,29.6205425262451,NA,NA,"St3"
18,29.8071517944336,NA,NA,"St3"
18,32.9648170471191,NA,NA,"St4"
18,32.8688468933105,NA,NA,"St4"
18,32.9869422912598,NA,NA,"St4"
18,37.4748268127441,NA,NA,"St5"
18,36.2247085571289,NA,NA,"St5"
18,36.9022941589355,NA,NA,"St5"
18,36.8176002502441,NA,NA,"St6"
18,37.7760238647461,NA,NA,"St6"
18,37.9712181091309,NA,NA,"St6"
18,37.50439453125,NA,NA,"St7"
18,36.7177314758301,NA,NA,"St7"
18,36.9711837768555,NA,NA,"St7"
18,39.109203338623,NA,NA,"St8"
18,40.9501419067383,NA,NA,"St8"
18,NA,NA,NA,"St8"
19,23.6056137084961,NA,NA,"St1"
19,23.3164291381836,NA,NA,"St1"
19,23.4891395568848,NA,NA,"St1"
19,26.9155368804932,NA,NA,"St2"
19,26.9795246124268,NA,NA,"St2"
19,26.8316326141357,NA,NA,"St2"
19,30.2374534606934,NA,NA,"St3"
19,30.140344619751,NA,NA,"St3"
19,30.0885734558105,NA,NA,"St3"
19,33.504150390625,NA,NA,"St4"
19,33.3945274353027,NA,NA,"St4"
19,33.4059715270996,NA,NA,"St4"
19,36.7581787109375,NA,NA,"St5"
19,36.3379020690918,NA,NA,"St5"
19,37.5605163574219,NA,NA,"St5"
19,38.6641540527344,NA,NA,"St6"
19,38.8512992858887,NA,NA,"St6"
19,39.8646583557129,NA,NA,"St6"
19,38.4417266845703,NA,NA,"St7"
19,NA,NA,NA,"St7"
19,39.394775390625,NA,NA,"St7"
19,39.3485641479492,NA,NA,"St8"
19,40.4558410644531,NA,NA,"St8"
19,NA,NA,NA,"St8"
25,22.9738483428955,NA,NA,"St1"
25,22.9463882446289,NA,NA,"St1"
25,22.8285179138184,NA,NA,"St1"
25,26.2466259002686,NA,NA,"St2"
25,26.3551349639893,NA,NA,"St2"
25,26.2321014404297,NA,NA,"St2"
25,29.8490352630615,NA,NA,"St3"
25,29.8573589324951,NA,NA,"St3"
25,29.7122364044189,NA,NA,"St3"
25,33.5168685913086,NA,NA,"St4"
25,33.5541076660156,NA,NA,"St4"
25,33.4487075805664,NA,NA,"St4"
25,36.982177734375,NA,NA,"St5"
25,36.3954086303711,NA,NA,"St5"
25,36.2734184265137,NA,NA,"St5"
25,37.5373306274414,NA,NA,"St6"
25,37.3637390136719,NA,NA,"St6"
25,38.5416564941406,NA,NA,"St6"
25,37.5838165283203,NA,NA,"St7"
25,38.3207893371582,NA,NA,"St7"
25,36.9696311950684,NA,NA,"St7"
25,NA,NA,NA,"St8"
25,40.0123100280762,NA,NA,"St8"
25,41.9431571960449,NA,NA,"St8"
13,21.8471202850342,NA,NA,"St1"
13,22.0246410369873,NA,NA,"St1"
13,21.9577560424805,NA,NA,"St1"
13,25.6064872741699,NA,NA,"St2"
13,25.6044158935547,NA,NA,"St2"
13,25.5450897216797,NA,NA,"St2"
13,29.4645481109619,NA,NA,"St3"
13,29.4348793029785,NA,NA,"St3"
13,29.5632286071777,NA,NA,"St3"
13,32.0695648193359,NA,NA,"St4"
13,32.1439819335938,NA,NA,"St4"
13,32.271125793457,NA,NA,"St4"
13,34.9513778686523,NA,NA,"St5"
13,36.2596855163574,NA,NA,"St5"
13,34.8325424194336,NA,NA,"St5"
13,38.4640312194824,NA,NA,"St6"
13,37.9766693115234,NA,NA,"St6"
13,36.6147384643555,NA,NA,"St6"
13,37.4843711853027,NA,NA,"St7"
13,37.1500434875488,NA,NA,"St7"
13,37.2433128356934,NA,NA,"St7"
13,39.9355621337891,NA,NA,"St8"
13,37.9328727722168,NA,NA,"St8"
13,38.1572380065918,NA,NA,"St8"
26,22.7837352752686,NA,NA,"St1"
26,22.545862197876,NA,NA,"St1"
26,22.8771457672119,NA,NA,"St1"
26,26.3484477996826,NA,NA,"St2"
26,26.2779140472412,NA,NA,"St2"
26,26.3127288818359,NA,NA,"St2"
26,29.7866878509521,NA,NA,"St3"
26,29.6743659973145,NA,NA,"St3"
26,29.843334197998,NA,NA,"St3"
26,32.5615272521973,NA,NA,"St4"
26,32.7669219970703,NA,NA,"St4"
26,32.9292945861816,NA,NA,"St4"
26,36.9729118347168,NA,NA,"St5"
26,36.4810485839844,NA,NA,"St5"
26,36.4179344177246,NA,NA,"St5"
26,36.2682685852051,NA,NA,"St6"
26,36.9486694335938,NA,NA,"St6"
26,37.7468185424805,NA,NA,"St6"
26,37.410472869873,NA,NA,"St7"
26,37.8933143615723,NA,NA,"St7"
26,38.7342262268066,NA,NA,"St7"
26,NA,NA,NA,"St8"
26,40.9553489685059,NA,NA,"St8"
26,39.7855186462402,NA,NA,"St8"
27,23.2902793884277,NA,NA,"St1"
27,23.3105449676514,NA,NA,"St1"
27,23.3466815948486,NA,NA,"St1"
27,26.5550765991211,NA,NA,"St2"
27,26.6160621643066,NA,NA,"St2"
27,26.6356105804443,NA,NA,"St2"
27,29.884105682373,NA,NA,"St3"
27,29.9336242675781,NA,NA,"St3"
27,29.9993095397949,NA,NA,"St3"
27,32.9808769226074,NA,NA,"St4"
27,32.9845085144043,NA,NA,"St4"
27,33.0765228271484,NA,NA,"St4"
27,36.3594665527344,NA,NA,"St5"
27,36.1564712524414,NA,NA,"St5"
27,35.9768409729004,NA,NA,"St5"
27,36.9812393188477,NA,NA,"St6"
27,37.0713653564453,NA,NA,"St6"
27,37.6613616943359,NA,NA,"St6"
27,38.5080337524414,NA,NA,"St7"
27,37.8094863891602,NA,NA,"St7"
27,38.0923080444336,NA,NA,"St7"
27,40.3566398620605,NA,NA,"St8"
27,38.2860794067383,NA,NA,"St8"
27,40.9589385986328,NA,NA,"St8"
28,19.6692504882812,NA,NA,"St1"
28,19.5452938079834,NA,NA,"St1"
28,19.6187591552734,NA,NA,"St1"
28,22.9564533233643,NA,NA,"St2"
28,23.084888458252,NA,NA,"St2"
28,23.0332736968994,NA,NA,"St2"
28,26.4300937652588,NA,NA,"St3"
28,26.4268970489502,NA,NA,"St3"
28,26.4794178009033,NA,NA,"St3"
28,29.8681926727295,NA,NA,"St4"
28,29.6094036102295,NA,NA,"St4"
28,29.8637886047363,NA,NA,"St4"
28,33.3214797973633,NA,NA,"St5"
28,32.6704444885254,NA,NA,"St5"
28,33.779541015625,NA,NA,"St5"
28,34.9013748168945,NA,NA,"St6"
28,36.2547073364258,NA,NA,"St6"
28,34.8305206298828,NA,NA,"St6"
28,35.9188117980957,NA,NA,"St7"
28,34.9619560241699,NA,NA,"St7"
28,35.6849555969238,NA,NA,"St7"
28,37.6047401428223,NA,NA,"St8"
28,36.8802528381348,NA,NA,"St8"
28,37.0486907958984,NA,NA,"St8"
29,19.0519142150879,NA,NA,"St1"
29,19.1227035522461,NA,NA,"St1"
29,19.6602268218994,NA,NA,"St1"
29,23.639404296875,NA,NA,"St2"
29,24.0218887329102,NA,NA,"St2"
29,24.432430267334,NA,NA,"St2"
29,28.1504611968994,NA,NA,"St3"
29,28.6973171234131,NA,NA,"St3"
29,29.1608715057373,NA,NA,"St3"
29,NA,NA,NA,"St4"
29,32.5189476013184,NA,NA,"St5"
29,32.8716506958008,NA,NA,"St5"
29,32.5975761413574,NA,NA,"St5"
29,35.054027557373,NA,NA,"St6"
29,35.3416290283203,NA,NA,"St6"
29,35.667350769043,NA,NA,"St6"
29,37.9367485046387,NA,NA,"St7"
29,36.6029090881348,NA,NA,"St7"
29,37.3056106567383,NA,NA,"St7"
29,37.8995399475098,NA,NA,"St8"
29,NA,NA,NA,"St8"
29,37.9994964599609,NA,NA,"St8"
30,25.2877178192139,NA,NA,"St1"
30,25.2944526672363,NA,NA,"St1"
30,25.2960319519043,NA,NA,"St1"
30,28.6493377685547,NA,NA,"St2"
30,28.8639869689941,NA,NA,"St2"
30,28.8267059326172,NA,NA,"St2"
30,31.7044486999512,NA,NA,"St3"
30,31.95046043396,NA,NA,"St3"
30,31.9606246948242,NA,NA,"St3"
30,35.2485542297363,NA,NA,"St4"
30,36.1460571289062,NA,NA,"St4"
30,34.9620819091797,NA,NA,"St4"
30,38.8172874450684,NA,NA,"St5"
30,40.7732620239258,NA,NA,"St5"
30,37.8872756958008,NA,NA,"St5"
30,40.0349922180176,NA,NA,"St6"
30,38.1224403381348,NA,NA,"St6"
30,NA,NA,NA,"St6"
30,NA,NA,NA,"St7"
30,39.8131980895996,NA,NA,"St7"
30,NA,NA,NA,"St8"
98,19.8066864013672,NA,NA,"St1"
98,19.9736309051514,NA,NA,"St1"
98,20.2008686065674,NA,NA,"St1"
98,24.207239151001,NA,NA,"St2"
98,23.3988704681396,NA,NA,"St2"
98,23.4179496765137,NA,NA,"St2"
98,26.6573238372803,NA,NA,"St3"
98,26.4910640716553,NA,NA,"St3"
98,26.6156253814697,NA,NA,"St3"
98,30.1494426727295,NA,NA,"St4"
98,29.3877048492432,NA,NA,"St4"
98,29.643424987793,NA,NA,"St4"
98,35.0574760437012,NA,NA,"St5"
98,33.3651733398438,NA,NA,"St5"
98,33.134334564209,NA,NA,"St5"
98,34.3305015563965,NA,NA,"St6"
98,33.974437713623,NA,NA,"St6"
98,34.2086791992188,NA,NA,"St6"
98,34.2369155883789,NA,NA,"St6"
98,35.5238571166992,NA,NA,"St6"
98,33.8463706970215,NA,NA,"St6"
98,37.3283767700195,NA,NA,"St8"
98,38.7664985656738,NA,NA,"St8"
98,36.482551574707,NA,NA,"St8"
98,36.8527984619141,NA,NA,"St8"
98,35.900203704834,NA,NA,"St8"
98,36.7753944396973,NA,NA,"St8"
99,20.0363502502441,NA,NA,"St1"
99,19.8982086181641,NA,NA,"St1"
99,20.3639469146729,NA,NA,"St1"
99,21.8841247558594,NA,NA,"St2"
99,21.6028614044189,NA,NA,"St2"
99,21.9575843811035,NA,NA,"St2"
99,26.4238929748535,NA,NA,"St3"
99,26.3062343597412,NA,NA,"St3"
99,26.5306186676025,NA,NA,"St3"
99,29.4876461029053,NA,NA,"St4"
99,29.6755447387695,NA,NA,"St4"
99,29.6490268707275,NA,NA,"St4"
99,31.3091640472412,NA,NA,"St5"
99,31.2148094177246,NA,NA,"St5"
99,31.3757514953613,NA,NA,"St5"
99,33.1587257385254,NA,NA,"St6"
99,33.1459045410156,NA,NA,"St6"
99,35.2301750183105,NA,NA,"St6"
99,35.7806930541992,NA,NA,"St7"
99,34.3508377075195,NA,NA,"St7"
99,34.5546760559082,NA,NA,"St7"
99,34.3193550109863,NA,NA,"St8"
99,34.2483100891113,NA,NA,"St8"
99,36.2010879516602,NA,NA,"St8"
99,35.1461524963379,NA,NA,"St6"
99,35.5479965209961,NA,NA,"St6"
99,33.8398513793945,NA,NA,"St6"
99,34.7920837402344,NA,NA,"St7"
99,35.3734245300293,NA,NA,"St7"
99,33.4320945739746,NA,NA,"St7"
99,35.3833274841309,NA,NA,"St8"
99,35.4796142578125,NA,NA,"St8"
99,34.8938598632812,NA,NA,"St8"
