"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu_samp[25,3]",2.97208906350857e-06,1.38712283203758e-07,7.14044468714971e-06,8.18632168638689e-10,4.96243543549575e-08,4.07112453102962e-07,2.41877504896611e-06,2.22333357241866e-05,2649.84626264211,0.999839936427629
"mu_samp[26,1]",0.998068567709116,4.05251786935792e-06,0.000220705426378225,0.997593218855589,0.997925479737665,0.998083045197224,0.998225666805599,0.998464143341933,2966.03413679259,1.00008519241918
"mu_samp[26,2]",0.00192976394914073,4.05144755924543e-06,0.000220534914609532,0.00153576170313926,0.00177257406883658,0.00191531879491761,0.00207264817957309,0.00240663941788501,2963.01785018064,1.00010461151577
"mu_samp[26,3]",1.66834174327872e-06,9.50544187010454e-08,5.10132410456913e-06,1.74087459048991e-10,1.31050638898234e-08,1.24224967853966e-07,9.18484816071568e-07,1.62518274027041e-05,2880.19049392157,1.0008657386777
"mu_samp[27,1]",0.986357900002282,1.03701956234138e-05,0.000590516100644578,0.985198267132554,0.985967200591574,0.986358188689714,0.986743324226802,0.987518304607416,3242.57170458215,0.999710777580445
"mu_samp[27,2]",0.0136398557374486,1.03704631366925e-05,0.000590495728447887,0.012479644075776,0.0132552268670497,0.0136355849364162,0.0140327071591829,0.0147940186757764,3242.18070261387,0.99971316224686
"mu_samp[27,3]",2.24426026940927e-06,1.09124770433486e-07,5.69599296937101e-06,4.50646058557747e-10,2.75567057426571e-08,2.41131733653377e-07,1.51608047534948e-06,1.90516982059526e-05,2724.53381841686,0.999417623678335
"mu_samp[28,1]",0.984968219125004,1.29492066659699e-05,0.000688339252441612,0.983604506935195,0.984519207169566,0.984979523171164,0.985429082801051,0.986259082739614,2825.65247594859,0.999508583894197
"mu_samp[28,2]",0.0150288769297408,1.29441761112508e-05,0.000688099843049775,0.0137379527323308,0.0145651437178421,0.0150186521240933,0.0154800442519526,0.0163933843096264,2825.8824444752,0.999517927510877
"mu_samp[28,3]",2.90394525522416e-06,1.64219260622866e-07,8.53682984164843e-06,3.42061214075546e-10,2.48933180576847e-08,2.3937608220111e-07,1.66165306961942e-06,2.48864406352804e-05,2702.37158173506,0.999983927882492
"mu_samp[29,1]",0.999993431407552,2.35760279415037e-07,1.25420109606367e-05,0.999954670964381,0.999992639223368,0.999998495734668,0.999999830820953,0.999999999300671,2830.04327727111,1.00103969145562
